fan_id,segment,campaign_type,emails_sent,email_open_rate,click_through_rate,app_sessions_30d,push_opt_in,days_since_last_touch,journey_stage,revenue_generated_usd
FAN006800,Converted Fan,Welcome Series,11,0.219,0.061,34,False,26,Loyalty,20.26
FAN006801,Lapsed Fan,Welcome Series,9,0.43,0.063,27,True,11,Churned,55.02
FAN006802,Casual Viewer,Merchandise Offer,5,0.336,0.033,33,False,51,Awareness,66.16
FAN006803,Converted Fan,Merchandise Offer,8,0.276,0.12,16,True,53,Awareness,105.11
FAN006804,New to Soccer,Re-engagement,6,0.385,0.132,6,False,28,Loyalty,81.83
FAN006805,New to Soccer,Loyalty Reward,1,0.52,0.057,10,False,63,Conversion,68.34
FAN006806,New to Soccer,Loyalty Reward,1,0.412,0.097,10,False,24,Awareness,7.52
FAN006807,New to Soccer,Content Newsletter,4,0.291,0.049,39,True,60,Awareness,68.21
FAN006808,New to Soccer,Content Newsletter,1,0.446,0.105,34,False,60,Awareness,47.22
FAN006809,Lapsed Fan,Welcome Series,6,0.396,0.102,36,True,69,Conversion,0.81
FAN006810,Casual Viewer,Content Newsletter,5,0.156,0.122,2,True,89,Awareness,66.32
FAN006811,Casual Viewer,Content Newsletter,4,0.31,0.116,2,True,34,Churned,80.71
FAN006812,Converted Fan,Re-engagement,6,0.346,0.11,35,True,45,Conversion,82.63
FAN006813,Converted Fan,Merchandise Offer,7,0.382,0.01,35,True,11,Conversion,37.01
FAN006814,Converted Fan,Welcome Series,10,0.434,0.169,23,True,37,Awareness,21.7
FAN006815,Lapsed Fan,Content Newsletter,10,0.412,0.085,42,True,86,Awareness,56.8
FAN006816,Lapsed Fan,Welcome Series,9,0.446,0.086,43,True,64,Consideration,231.06
FAN006817,Casual Viewer,Loyalty Reward,6,0.254,0.132,0,False,49,Consideration,111.8
FAN006818,Converted Fan,Ticket Upsell,2,0.366,0.01,30,False,78,Awareness,50.73
FAN006819,Casual Viewer,Content Newsletter,6,0.173,0.068,21,False,61,Churned,199.9
FAN006820,Converted Fan,Re-engagement,1,0.348,0.053,30,False,32,Conversion,88.75
FAN006821,Casual Viewer,Merchandise Offer,2,0.198,0.07,34,True,47,Conversion,7.92
FAN006822,Lapsed Fan,Content Newsletter,10,0.335,0.077,41,True,71,Consideration,40.63
FAN006823,New to Soccer,Re-engagement,7,0.131,0.075,18,False,73,Loyalty,16.68
FAN006824,Casual Viewer,Loyalty Reward,1,0.097,0.123,39,False,41,Conversion,36.52
FAN006825,Lapsed Fan,Welcome Series,2,0.259,0.075,9,False,60,Churned,60.85
FAN006826,Lapsed Fan,Content Newsletter,6,0.279,0.031,26,True,13,Awareness,132.78
FAN006827,Lapsed Fan,Ticket Upsell,9,0.326,0.147,4,False,89,Conversion,134.5
FAN006828,Lapsed Fan,Loyalty Reward,11,0.31,0.163,23,True,59,Loyalty,61.66
FAN006829,Lapsed Fan,Ticket Upsell,11,0.272,0.138,15,True,67,Awareness,27.85
FAN006830,New to Soccer,Ticket Upsell,5,0.306,0.068,32,True,75,Awareness,102.13
FAN006831,Lapsed Fan,Loyalty Reward,5,0.537,0.07,34,True,74,Awareness,35.04
FAN006832,Casual Viewer,Content Newsletter,1,0.269,0.07,44,True,85,Awareness,70.21
FAN006833,Lapsed Fan,Loyalty Reward,7,0.178,0.024,16,False,43,Awareness,33.18
FAN006834,Casual Viewer,Re-engagement,3,0.288,0.089,39,False,57,Consideration,65.5
FAN006835,Converted Fan,Welcome Series,2,0.321,0.082,35,True,87,Consideration,214.23
FAN006836,Lapsed Fan,Ticket Upsell,6,0.492,0.042,30,True,19,Loyalty,152.02
FAN006837,Lapsed Fan,Content Newsletter,10,0.287,0.11,37,True,74,Loyalty,19.8
FAN006838,New to Soccer,Merchandise Offer,2,0.294,0.117,14,False,52,Churned,67.91
FAN006839,New to Soccer,Content Newsletter,3,0.616,0.108,28,True,37,Churned,57.81
FAN006840,Lapsed Fan,Content Newsletter,8,0.194,0.127,0,False,40,Loyalty,21.18
FAN006841,Casual Viewer,Re-engagement,2,0.549,0.103,14,True,17,Awareness,65.6
FAN006842,Lapsed Fan,Loyalty Reward,5,0.219,0.088,15,True,80,Loyalty,26.27
FAN006843,Converted Fan,Content Newsletter,4,0.214,0.123,32,True,33,Awareness,35.81
FAN006844,Casual Viewer,Welcome Series,2,0.5,0.051,18,False,48,Churned,83.44
FAN006845,Converted Fan,Re-engagement,10,0.521,0.115,11,False,28,Awareness,37.23
FAN006846,Casual Viewer,Merchandise Offer,9,0.404,0.059,15,True,79,Churned,69.02
FAN006847,Casual Viewer,Welcome Series,4,0.354,0.01,1,False,10,Churned,54.8
FAN006848,Converted Fan,Loyalty Reward,8,0.449,0.08,39,True,32,Churned,29.15
FAN006849,Converted Fan,Re-engagement,4,0.663,0.026,35,True,74,Loyalty,7.74
FAN006850,Casual Viewer,Ticket Upsell,2,0.446,0.133,0,False,52,Loyalty,44.69
FAN006851,Converted Fan,Loyalty Reward,3,0.217,0.071,13,True,17,Churned,460.54
FAN006852,Lapsed Fan,Welcome Series,2,0.526,0.138,10,False,2,Consideration,33.59
FAN006853,Lapsed Fan,Re-engagement,8,0.212,0.075,22,True,54,Consideration,29.59
FAN006854,Converted Fan,Ticket Upsell,5,0.068,0.109,1,False,84,Awareness,98.19
FAN006855,Converted Fan,Content Newsletter,9,0.345,0.017,41,True,6,Loyalty,129.98
FAN006856,Casual Viewer,Merchandise Offer,11,0.182,0.12,5,True,46,Awareness,63.18
FAN006857,Converted Fan,Ticket Upsell,2,0.444,0.171,16,True,3,Loyalty,82.9
FAN006858,New to Soccer,Content Newsletter,3,0.548,0.01,19,False,45,Consideration,206.31
FAN006859,Casual Viewer,Welcome Series,10,0.351,0.081,40,False,78,Loyalty,63.37
FAN006860,Casual Viewer,Re-engagement,2,0.274,0.111,27,True,39,Loyalty,100.66
FAN006861,Converted Fan,Loyalty Reward,4,0.154,0.059,40,False,38,Consideration,113.11
FAN006862,Casual Viewer,Ticket Upsell,1,0.346,0.067,5,False,20,Awareness,126.02
FAN006863,Lapsed Fan,Welcome Series,3,0.537,0.037,35,False,68,Conversion,308.76
FAN006864,Casual Viewer,Welcome Series,11,0.525,0.082,40,True,71,Consideration,266.42
FAN006865,Lapsed Fan,Content Newsletter,9,0.286,0.067,19,True,17,Awareness,45.47
FAN006866,New to Soccer,Merchandise Offer,7,0.245,0.08,13,False,36,Loyalty,64.15
FAN006867,Converted Fan,Content Newsletter,10,0.321,0.116,22,False,62,Consideration,164.23
FAN006868,Casual Viewer,Merchandise Offer,2,0.266,0.111,33,False,4,Churned,32.4
FAN006869,Casual Viewer,Loyalty Reward,6,0.379,0.135,11,False,49,Conversion,17.14
FAN006870,Converted Fan,Re-engagement,4,0.502,0.054,22,False,71,Churned,142.39
FAN006871,Casual Viewer,Re-engagement,10,0.495,0.051,3,False,85,Loyalty,218.49
FAN006872,Converted Fan,Welcome Series,11,0.366,0.066,0,False,30,Consideration,136.31
FAN006873,Lapsed Fan,Ticket Upsell,11,0.419,0.056,14,False,82,Conversion,24.43
FAN006874,Casual Viewer,Re-engagement,1,0.263,0.079,40,True,72,Consideration,37.18
FAN006875,Casual Viewer,Loyalty Reward,6,0.34,0.072,11,False,59,Loyalty,283.5
FAN006876,Converted Fan,Loyalty Reward,7,0.14,0.149,34,False,24,Consideration,137.85
FAN006877,Casual Viewer,Loyalty Reward,9,0.325,0.103,22,False,71,Churned,174.59
FAN006878,Casual Viewer,Welcome Series,3,0.643,0.01,41,False,81,Loyalty,76.66
FAN006879,New to Soccer,Re-engagement,4,0.423,0.065,8,False,30,Loyalty,69.13
FAN006880,Converted Fan,Ticket Upsell,1,0.195,0.137,3,False,7,Consideration,5.66
FAN006881,Lapsed Fan,Merchandise Offer,2,0.521,0.031,14,True,15,Awareness,117.7
FAN006882,New to Soccer,Content Newsletter,9,0.217,0.121,27,False,59,Churned,7.44
FAN006883,New to Soccer,Content Newsletter,2,0.21,0.111,29,False,42,Churned,42.89
FAN006884,Casual Viewer,Ticket Upsell,3,0.318,0.077,18,True,73,Consideration,92.4
FAN006885,Casual Viewer,Ticket Upsell,1,0.456,0.041,41,False,70,Loyalty,156.22
FAN006886,New to Soccer,Content Newsletter,1,0.628,0.142,39,True,52,Awareness,38.87
FAN006887,Casual Viewer,Re-engagement,1,0.319,0.016,38,False,60,Loyalty,42.48
FAN006888,New to Soccer,Welcome Series,9,0.305,0.119,25,False,72,Churned,204.95
FAN006889,New to Soccer,Welcome Series,9,0.444,0.01,9,True,87,Conversion,27.5
FAN006890,Lapsed Fan,Loyalty Reward,7,0.259,0.116,22,False,9,Conversion,96.47
FAN006891,Casual Viewer,Loyalty Reward,3,0.371,0.095,5,True,81,Conversion,254.72
FAN006892,Lapsed Fan,Ticket Upsell,8,0.334,0.151,0,False,66,Churned,59.04
FAN006893,Casual Viewer,Loyalty Reward,8,0.369,0.099,33,False,85,Churned,128.71
FAN006894,New to Soccer,Ticket Upsell,5,0.315,0.069,6,False,49,Loyalty,96.96
FAN006895,Converted Fan,Ticket Upsell,3,0.456,0.105,12,True,71,Conversion,84.74
FAN006896,Casual Viewer,Re-engagement,3,0.353,0.102,19,False,81,Awareness,243.32
FAN006897,Converted Fan,Ticket Upsell,7,0.155,0.102,3,False,77,Conversion,35.98
FAN006898,Casual Viewer,Re-engagement,6,0.485,0.022,6,True,60,Churned,4.97
FAN006899,New to Soccer,Re-engagement,9,0.152,0.064,34,False,87,Consideration,38.98
FAN006900,New to Soccer,Merchandise Offer,8,0.342,0.105,39,False,84,Awareness,83.56
FAN006901,New to Soccer,Merchandise Offer,8,0.377,0.104,31,True,23,Awareness,83.35
FAN006902,Converted Fan,Loyalty Reward,10,0.382,0.076,4,False,61,Awareness,29.33
FAN006903,Casual Viewer,Welcome Series,4,0.373,0.105,28,False,35,Conversion,54.76
FAN006904,Casual Viewer,Re-engagement,10,0.325,0.201,13,False,20,Conversion,2.22
FAN006905,Casual Viewer,Merchandise Offer,1,0.486,0.023,18,True,30,Awareness,10.5
FAN006906,New to Soccer,Welcome Series,8,0.327,0.07,2,True,3,Conversion,205.03
FAN006907,Converted Fan,Content Newsletter,3,0.399,0.179,15,False,51,Consideration,7.32
FAN006908,Lapsed Fan,Merchandise Offer,2,0.453,0.022,27,False,14,Churned,46.71
FAN006909,New to Soccer,Merchandise Offer,5,0.252,0.049,42,True,53,Conversion,26.77
FAN006910,Converted Fan,Ticket Upsell,5,0.536,0.122,15,True,30,Conversion,81.41
FAN006911,Lapsed Fan,Welcome Series,11,0.189,0.146,16,False,24,Conversion,6.03
FAN006912,Lapsed Fan,Content Newsletter,11,0.15,0.164,37,True,87,Awareness,90.86
FAN006913,New to Soccer,Ticket Upsell,8,0.28,0.111,36,False,50,Loyalty,42.18
FAN006914,Converted Fan,Content Newsletter,4,0.506,0.116,3,True,40,Churned,183.48
FAN006915,New to Soccer,Merchandise Offer,3,0.411,0.092,21,True,30,Churned,111.89
FAN006916,New to Soccer,Ticket Upsell,3,0.324,0.01,22,False,16,Churned,155.37
FAN006917,New to Soccer,Merchandise Offer,4,0.248,0.146,21,True,52,Conversion,103.83
FAN006918,Casual Viewer,Loyalty Reward,1,0.201,0.135,15,True,4,Loyalty,10.2
FAN006919,Converted Fan,Ticket Upsell,4,0.33,0.109,22,True,22,Loyalty,23.28
FAN006920,Casual Viewer,Re-engagement,3,0.442,0.063,18,False,44,Awareness,171.36
FAN006921,Casual Viewer,Loyalty Reward,7,0.397,0.01,16,False,22,Loyalty,209.99
FAN006922,Casual Viewer,Welcome Series,6,0.372,0.06,25,True,26,Loyalty,33.53
FAN006923,Casual Viewer,Re-engagement,3,0.293,0.086,37,False,79,Loyalty,0.22
FAN006924,Converted Fan,Loyalty Reward,8,0.49,0.081,31,False,52,Awareness,437.74
FAN006925,Converted Fan,Ticket Upsell,4,0.584,0.099,41,True,41,Loyalty,162.75
FAN006926,Converted Fan,Merchandise Offer,3,0.279,0.093,22,False,16,Churned,45.51
FAN006927,Converted Fan,Loyalty Reward,2,0.283,0.096,18,True,59,Loyalty,10.06
FAN006928,Casual Viewer,Content Newsletter,1,0.247,0.13,36,True,5,Churned,38.75
FAN006929,New to Soccer,Loyalty Reward,9,0.273,0.12,43,True,67,Awareness,173.79
FAN006930,New to Soccer,Merchandise Offer,6,0.421,0.089,42,True,37,Loyalty,53.03
FAN006931,Casual Viewer,Content Newsletter,4,0.343,0.121,44,False,62,Consideration,126.93
FAN006932,Casual Viewer,Merchandise Offer,6,0.503,0.15,39,True,84,Consideration,27.35
FAN006933,Casual Viewer,Re-engagement,10,0.403,0.121,21,True,20,Consideration,14.48
FAN006934,Casual Viewer,Welcome Series,11,0.391,0.083,4,False,74,Consideration,11.5
FAN006935,Lapsed Fan,Welcome Series,5,0.351,0.099,4,True,79,Awareness,12.93
FAN006936,Casual Viewer,Content Newsletter,11,0.464,0.079,8,True,88,Consideration,5.14
FAN006937,Converted Fan,Welcome Series,9,0.216,0.083,31,False,59,Consideration,52.92
FAN006938,Casual Viewer,Loyalty Reward,5,0.277,0.156,3,False,58,Conversion,165.29
FAN006939,New to Soccer,Re-engagement,8,0.368,0.024,36,False,50,Awareness,153.96
FAN006940,Casual Viewer,Ticket Upsell,4,0.373,0.142,37,True,11,Awareness,154.67
FAN006941,New to Soccer,Re-engagement,7,0.101,0.01,22,True,74,Loyalty,262.5
FAN006942,Converted Fan,Re-engagement,6,0.265,0.112,27,False,44,Conversion,11.65
FAN006943,New to Soccer,Content Newsletter,5,0.468,0.064,43,False,19,Churned,1.43
FAN006944,Converted Fan,Re-engagement,4,0.267,0.098,23,True,86,Conversion,14.46
FAN006945,Casual Viewer,Re-engagement,5,0.198,0.136,7,True,58,Conversion,6.6
FAN006946,Converted Fan,Content Newsletter,8,0.121,0.136,29,True,88,Consideration,206.39
FAN006947,Converted Fan,Merchandise Offer,3,0.253,0.159,6,True,78,Conversion,58.57
FAN006948,Lapsed Fan,Re-engagement,9,0.461,0.099,32,True,0,Loyalty,76.15
FAN006949,Casual Viewer,Re-engagement,1,0.307,0.101,9,False,78,Consideration,104.68
FAN006950,Lapsed Fan,Content Newsletter,1,0.057,0.054,7,True,39,Conversion,90.29
FAN006951,New to Soccer,Loyalty Reward,7,0.141,0.109,23,True,67,Awareness,29.6
FAN006952,Casual Viewer,Welcome Series,6,0.26,0.1,7,False,75,Consideration,12.64
FAN006953,Lapsed Fan,Ticket Upsell,2,0.378,0.091,2,False,69,Awareness,22.41
FAN006954,Casual Viewer,Merchandise Offer,2,0.464,0.045,25,False,28,Consideration,11.36
FAN006955,Converted Fan,Content Newsletter,5,0.424,0.09,3,True,30,Conversion,2.8
FAN006956,Converted Fan,Re-engagement,6,0.17,0.074,33,True,15,Consideration,11.36
FAN006957,Lapsed Fan,Merchandise Offer,5,0.363,0.129,29,False,76,Consideration,101.9
FAN006958,New to Soccer,Re-engagement,1,0.212,0.096,17,True,48,Conversion,1.24
FAN006959,Casual Viewer,Ticket Upsell,2,0.433,0.056,38,True,35,Awareness,230.08
FAN006960,New to Soccer,Re-engagement,8,0.216,0.089,3,False,22,Loyalty,70.11
FAN006961,New to Soccer,Ticket Upsell,10,0.38,0.081,6,False,72,Consideration,278.15
FAN006962,Casual Viewer,Re-engagement,8,0.534,0.155,14,False,71,Conversion,166.19
FAN006963,Converted Fan,Ticket Upsell,7,0.303,0.068,11,True,75,Loyalty,147.14
FAN006964,New to Soccer,Loyalty Reward,4,0.534,0.019,39,True,3,Awareness,82.02
FAN006965,New to Soccer,Merchandise Offer,6,0.268,0.021,10,True,38,Awareness,206.14
FAN006966,Lapsed Fan,Welcome Series,3,0.311,0.042,5,True,86,Churned,90.15
FAN006967,New to Soccer,Ticket Upsell,7,0.244,0.103,41,False,35,Conversion,73.76
FAN006968,Lapsed Fan,Re-engagement,4,0.337,0.057,27,True,49,Churned,0.34
FAN006969,Converted Fan,Re-engagement,9,0.238,0.066,21,False,9,Conversion,76.56
FAN006970,Lapsed Fan,Loyalty Reward,7,0.438,0.067,27,True,56,Conversion,64.38
FAN006971,Casual Viewer,Content Newsletter,2,0.151,0.151,24,False,87,Conversion,104.84
FAN006972,Lapsed Fan,Re-engagement,8,0.33,0.089,15,True,82,Churned,108.4
FAN006973,Casual Viewer,Loyalty Reward,8,0.05,0.054,31,False,62,Loyalty,34.0
FAN006974,Casual Viewer,Welcome Series,5,0.158,0.121,11,True,30,Conversion,36.48
FAN006975,Converted Fan,Ticket Upsell,1,0.365,0.064,34,False,3,Awareness,104.24
FAN006976,New to Soccer,Merchandise Offer,2,0.15,0.115,36,False,33,Awareness,2.12
FAN006977,New to Soccer,Welcome Series,4,0.121,0.121,24,False,52,Awareness,112.93
FAN006978,Lapsed Fan,Ticket Upsell,3,0.498,0.151,8,True,0,Loyalty,16.98
FAN006979,New to Soccer,Welcome Series,11,0.267,0.135,29,True,7,Consideration,17.08
FAN006980,Converted Fan,Loyalty Reward,4,0.419,0.033,29,False,23,Consideration,104.49
FAN006981,Casual Viewer,Ticket Upsell,1,0.354,0.084,16,True,55,Consideration,115.67
FAN006982,Converted Fan,Content Newsletter,1,0.382,0.078,44,True,49,Awareness,157.52
FAN006983,Casual Viewer,Ticket Upsell,7,0.278,0.067,25,True,31,Conversion,12.69
FAN006984,New to Soccer,Content Newsletter,9,0.196,0.112,35,True,20,Awareness,28.1
FAN006985,Casual Viewer,Merchandise Offer,1,0.432,0.158,28,False,48,Loyalty,107.54
FAN006986,Casual Viewer,Ticket Upsell,2,0.219,0.054,17,False,35,Conversion,61.86
FAN006987,Converted Fan,Welcome Series,2,0.079,0.23,41,False,69,Loyalty,58.88
FAN006988,Lapsed Fan,Re-engagement,1,0.487,0.129,37,False,62,Awareness,33.41
FAN006989,Lapsed Fan,Welcome Series,11,0.414,0.103,23,False,72,Consideration,211.29
FAN006990,Lapsed Fan,Loyalty Reward,11,0.387,0.078,37,True,15,Consideration,105.14
FAN006991,Casual Viewer,Loyalty Reward,5,0.47,0.03,2,True,86,Loyalty,37.72
FAN006992,Casual Viewer,Re-engagement,6,0.149,0.074,32,False,23,Conversion,151.73
FAN006993,Converted Fan,Merchandise Offer,10,0.239,0.089,3,False,3,Awareness,38.84
FAN006994,Lapsed Fan,Merchandise Offer,5,0.234,0.01,28,False,54,Conversion,100.52
FAN006995,Converted Fan,Welcome Series,2,0.594,0.038,1,False,86,Churned,53.88
FAN006996,Casual Viewer,Ticket Upsell,2,0.386,0.052,12,False,0,Conversion,43.3
FAN006997,New to Soccer,Content Newsletter,1,0.462,0.107,25,False,57,Conversion,161.95
FAN006998,Casual Viewer,Re-engagement,6,0.279,0.043,26,False,80,Consideration,77.9
FAN006999,Casual Viewer,Re-engagement,7,0.403,0.092,36,False,0,Loyalty,36.75
FAN007000,New to Soccer,Re-engagement,1,0.393,0.096,38,True,88,Loyalty,70.45
FAN007001,Casual Viewer,Merchandise Offer,4,0.375,0.102,23,True,32,Churned,24.86
FAN007002,Casual Viewer,Welcome Series,9,0.206,0.131,37,True,2,Awareness,32.01
FAN007003,Casual Viewer,Content Newsletter,10,0.492,0.04,36,True,4,Consideration,195.01
FAN007004,Converted Fan,Content Newsletter,2,0.237,0.144,9,True,65,Conversion,92.57
FAN007005,Lapsed Fan,Content Newsletter,3,0.556,0.101,27,True,26,Loyalty,129.01
FAN007006,Casual Viewer,Content Newsletter,5,0.38,0.01,43,True,50,Awareness,54.53
FAN007007,Converted Fan,Loyalty Reward,1,0.36,0.131,15,True,47,Consideration,30.2
FAN007008,Casual Viewer,Loyalty Reward,3,0.297,0.031,34,False,56,Consideration,27.72
FAN007009,New to Soccer,Merchandise Offer,8,0.52,0.12,18,True,31,Churned,4.72
FAN007010,New to Soccer,Ticket Upsell,7,0.526,0.147,1,False,3,Conversion,31.01
FAN007011,New to Soccer,Loyalty Reward,2,0.407,0.063,27,False,15,Loyalty,0.75
FAN007012,Lapsed Fan,Merchandise Offer,9,0.447,0.092,38,True,81,Consideration,23.3
FAN007013,Lapsed Fan,Merchandise Offer,10,0.311,0.035,34,False,21,Awareness,27.5
FAN007014,Lapsed Fan,Ticket Upsell,2,0.284,0.119,10,True,13,Awareness,158.78
FAN007015,Lapsed Fan,Welcome Series,6,0.578,0.075,8,True,51,Conversion,77.87
FAN007016,New to Soccer,Content Newsletter,7,0.311,0.08,7,False,87,Conversion,34.02
FAN007017,Converted Fan,Ticket Upsell,5,0.145,0.095,34,True,40,Consideration,4.12
FAN007018,Lapsed Fan,Merchandise Offer,6,0.375,0.05,8,False,30,Consideration,122.13
FAN007019,Lapsed Fan,Content Newsletter,10,0.442,0.036,1,False,8,Awareness,4.7
FAN007020,Converted Fan,Ticket Upsell,2,0.118,0.109,22,True,67,Conversion,156.84
FAN007021,Lapsed Fan,Welcome Series,6,0.612,0.208,5,False,1,Consideration,6.95
FAN007022,New to Soccer,Content Newsletter,2,0.245,0.054,32,True,82,Consideration,56.37
FAN007023,Lapsed Fan,Loyalty Reward,9,0.237,0.132,34,True,82,Awareness,22.81
FAN007024,Casual Viewer,Content Newsletter,11,0.418,0.111,40,False,37,Awareness,115.97
FAN007025,Converted Fan,Welcome Series,6,0.287,0.068,24,True,55,Awareness,115.94
FAN007026,Converted Fan,Ticket Upsell,9,0.55,0.042,24,False,18,Conversion,64.03
FAN007027,Converted Fan,Merchandise Offer,2,0.45,0.088,10,True,24,Churned,325.78
FAN007028,Casual Viewer,Content Newsletter,3,0.387,0.075,21,True,31,Loyalty,34.04
FAN007029,Lapsed Fan,Merchandise Offer,7,0.497,0.105,36,True,6,Conversion,105.52
FAN007030,Casual Viewer,Re-engagement,5,0.531,0.133,13,True,83,Conversion,244.7
FAN007031,Lapsed Fan,Ticket Upsell,8,0.4,0.113,12,False,82,Conversion,77.69
FAN007032,Lapsed Fan,Merchandise Offer,6,0.588,0.061,24,True,86,Awareness,109.78
FAN007033,Converted Fan,Welcome Series,8,0.363,0.029,37,False,17,Churned,12.59
FAN007034,Casual Viewer,Merchandise Offer,4,0.56,0.026,40,True,73,Consideration,77.63
FAN007035,New to Soccer,Loyalty Reward,11,0.437,0.076,44,True,13,Conversion,106.95
FAN007036,Lapsed Fan,Loyalty Reward,1,0.39,0.152,36,True,83,Loyalty,53.37
FAN007037,Lapsed Fan,Merchandise Offer,3,0.347,0.165,15,False,25,Conversion,73.21
FAN007038,Converted Fan,Merchandise Offer,7,0.517,0.096,33,False,44,Consideration,84.51
FAN007039,Converted Fan,Ticket Upsell,5,0.22,0.01,31,False,69,Loyalty,41.06
FAN007040,Lapsed Fan,Ticket Upsell,7,0.275,0.153,40,False,42,Conversion,1.42
FAN007041,Casual Viewer,Re-engagement,3,0.246,0.095,5,True,34,Awareness,93.67
FAN007042,Lapsed Fan,Re-engagement,4,0.286,0.072,37,False,36,Loyalty,58.4
FAN007043,Lapsed Fan,Loyalty Reward,9,0.331,0.063,17,True,78,Awareness,5.24
FAN007044,Converted Fan,Content Newsletter,6,0.417,0.114,8,False,83,Loyalty,77.93
FAN007045,New to Soccer,Merchandise Offer,6,0.509,0.113,27,True,35,Conversion,105.81
FAN007046,New to Soccer,Re-engagement,4,0.412,0.01,29,True,76,Consideration,30.82
FAN007047,Casual Viewer,Merchandise Offer,1,0.413,0.01,26,False,82,Awareness,49.91
FAN007048,Casual Viewer,Welcome Series,4,0.474,0.105,35,False,54,Loyalty,8.89
FAN007049,Lapsed Fan,Merchandise Offer,6,0.44,0.138,41,True,35,Loyalty,211.29
FAN007050,New to Soccer,Content Newsletter,1,0.261,0.1,29,True,30,Consideration,119.09
FAN007051,Casual Viewer,Ticket Upsell,3,0.388,0.1,0,False,73,Conversion,23.37
FAN007052,Casual Viewer,Re-engagement,5,0.435,0.068,9,False,43,Awareness,4.55
FAN007053,Casual Viewer,Merchandise Offer,8,0.298,0.07,19,True,57,Conversion,209.58
FAN007054,Casual Viewer,Merchandise Offer,1,0.308,0.121,34,False,79,Conversion,114.47
FAN007055,New to Soccer,Loyalty Reward,10,0.345,0.135,23,False,89,Churned,23.42
FAN007056,Lapsed Fan,Welcome Series,5,0.396,0.092,16,True,88,Awareness,0.15
FAN007057,New to Soccer,Content Newsletter,2,0.207,0.056,20,True,87,Consideration,35.18
FAN007058,Casual Viewer,Content Newsletter,7,0.264,0.159,35,False,37,Loyalty,101.85
FAN007059,Converted Fan,Content Newsletter,9,0.709,0.063,40,False,44,Consideration,113.74
FAN007060,Converted Fan,Content Newsletter,9,0.444,0.063,42,True,85,Conversion,48.65
